Event,Execution Timestamp,Dissemination Time,Cleared,Collateralization,End-User Exception,Bespoke,Block/Off facility,Execution Venue,UPI,Product,Contract Type,Effective Date,Maturity Date,Upfront Payment,Upfront Payment Currency,Upfront Payment Date,Settlement Currency,Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Designated Maturity,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Designated Maturity,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Embedded Option,Option Strike Price,Option Type,Option Family,Option Currency,Option Premium,Option Lockout Period,Option Expiration Date,Asset Class,Rpt ID,Prev Rpt ID,Future Value Notional,Contract Subtype,Leg1 Return Type,Leg2 Return Type,Vega Notional Amount,Leg1 Fixed Payment,Leg1 Fixed Payment currency,Leg2 Fixed Payment,Leg2 Fixed Payment currency,Leg1 Underlying Asset,Leg2 Underlying Asset,Settlement date,Submission event,action,amendmentIndicator,assetClass,blockTradeIndicator,cleared,customBasketIndicator,deliveryType,disseminationIdentifier,disseminationTimestamp,effectiveDate,embeddedOptionType,event,eventDateTime,executionDateTime,expirationDate,firstExerciseDate,instrumentType,leg1CallAmount,leg1CallCurrency,leg1EffectiveNotionalAmount,leg1FixedRateDayCount,leg1FloatingRateDayCount,leg1NotionalAmount,leg1NotionalCurrency,leg1NotionalEffectiveDate,leg1NotionalEndDate,leg1NotionalScheduleType,leg1PutAmount,leg1PutCurrency,leg1ResetFrequencyMultiplier,leg1SettlementCurrency,leg1SettlementLocation,leg1UnderlyingAssetOrContractType,leg2CallAmount,leg2CallCurrency,leg2EffectiveNotionalAmount,leg2FixedRateDayCount,leg2FloatingRateDayCount,leg2NotionalAmount,leg2NotionalCurrency,leg2NotionalEffectiveDate,leg2NotionalEndDate,leg2NotionalScheduleType,leg2PutAmount,leg2PutCurrency,leg2ResetFrequencyMultiplier,leg2SettlementCurrency,leg2SettlementLocation,leg2UnderlyingAssetOrContractType,nonStandardTermIndicator,optionExerciseFrequencyMultiplier,optionExerciseFrequencyPeriod,optionPremiumAmount,optionPremiumCurrency,optionStrikePrice,optionStrikePriceCurrency,optionStrikePriceNotation,optionStyle,optionType,originalDisseminationIdentifier,otherPaymentAmount,otherPaymentCurrency,otherPaymentType,packageIndicator,packageTransactionPrice,packageTransactionPriceCurrency,packageTransactionPriceNotation,packageTransactionSpread,packageTransactionSpreadCurrency,packageTransactionSpreadNotation,platformID,postPricedSwapIndicator,primeBrokerageTransactionIndicator,productCode,productCodeType,productName,returnTriggerType,sDRreceiptTimestamp,underlierExpirationDate,leg1FixedRatePaymentFrequencyMultiplier,leg1FixedRatePaymentFrequencyPeriod,leg1FloatingRatePaymentFrequencyMultiplier,leg1FloatingRatePaymentFrequencyPeriod,leg1QuantityUnit,leg1Spread,leg1SpreadCurrency,leg1SpreadNotation,leg1TotalNotionalQuantity,leg1UnderlierCurrency,leg1UnderlierID,leg1UnderlierIDSource,leg1UnderlierTenorMultiplier,leg1UnderlierTenorPeriod,leg2FixedRatePaymentFrequencyMultiplier,leg2FixedRatePaymentFrequencyPeriod,leg2FloatingRatePaymentFrequencyMultiplier,leg2FloatingRatePaymentFrequencyPeriod,leg2QuantityUnit,leg2Spread,leg2SpreadCurrency,leg2SpreadNotation,leg2TotalNotionalQuantity,leg2UnderlierCurrency,leg2UnderlierID,leg2UnderlierIDSource,leg2UnderlierTenorMultiplier,leg2UnderlierTenorPeriod,price,priceCurrency,priceNotation,priceUnit,leg1ResetFrequencyPeriod,leg2ResetFrequencyPeriod,optionExerciseEndDate
New Trade,01/12/2021 21:23:23,01/12/2021 21:53:23,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,3000000,USD,1M,,Float,0,US0001M,5.075Y,0,,3000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861957,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swap Unwind,01/12/2021 22:38:49,01/12/2021 23:08:49,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,01/14/2021,0,,,USD,Equity,0,,5.075Y,0,,3000000,USD,1M,,Float,0,US0001M,1.3444Y,0,,3000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861958,,,,Total,,0.000000000000000,0,,0,,,,01/14/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Increase,01/12/2021 22:38:49,01/12/2021 23:08:49,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,900000,USD,1M,,Float,0,US0001M,5.075Y,0,,900000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861959,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Increase,01/12/2021 22:38:49,01/12/2021 23:08:49,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,67000,USD,1M,,Float,0,US0001M,5.075Y,0,,67000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861960,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Increase,01/12/2021 22:38:49,01/12/2021 23:08:49,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,2000000,USD,1M,,Float,0,US0001M,5.075Y,0,,2000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861961,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,01/14/2021 21:28:57,01/14/2021 21:58:57,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,13000000,USD,1M,,Float,0,US0001M,5.075Y,0,,13000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861962,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swap Unwind,01/14/2021 21:40:52,01/14/2021 22:10:52,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,01/19/2021,0,,,USD,Equity,0,,5.075Y,0,,13000000,USD,1M,,Float,0,US0001M,1.3583Y,0,,13000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861963,,,,Total,,0.000000000000000,0,,0,,,,01/19/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,01/14/2021 21:40:52,01/14/2021 22:10:52,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,4000000,USD,1M,,Float,0,US0001M,5.075Y,0,,4000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861964,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,01/14/2021 21:40:52,01/14/2021 22:10:52,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,9000000,USD,1M,,Float,0,US0001M,5.075Y,0,,9000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861965,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,01/14/2021 21:40:52,01/14/2021 22:10:52,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,270000,USD,1M,,Float,0,US0001M,5.075Y,0,,270000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861966,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amendment,01/15/2021 14:34:15,01/15/2021 15:04:15,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,3000000,USD,1M,,Float,0,US0001M,5.075Y,0,,3000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861967,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amendment,01/15/2021 14:34:15,01/15/2021 15:04:15,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,170000,USD,1M,,Float,0,US0001M,5.075Y,0,,170000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861968,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amendment,01/15/2021 14:34:15,01/15/2021 15:04:15,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,9000000,USD,1M,,Float,0,US0001M,5.075Y,0,,9000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861969,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,01/15/2021 21:19:16,01/15/2021 21:49:16,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,3000000,USD,1M,,Float,0,US0001M,5.075Y,0,,3000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861970,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swap Unwind,01/15/2021 21:41:27,01/15/2021 22:11:27,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,01/20/2021,0,,,USD,Equity,0,,5.075Y,0,,3000000,USD,1M,,Float,0,US0001M,1.3611Y,0,,3000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861971,,,,Total,,0.000000000000000,0,,0,,,,01/20/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Increase,01/15/2021 21:41:27,01/15/2021 22:11:27,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,63000,USD,1M,,Float,0,US0001M,5.075Y,0,,63000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861972,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Increase,01/15/2021 21:41:27,01/15/2021 22:11:27,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,860000,USD,1M,,Float,0,US0001M,5.075Y,0,,860000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861973,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Increase,01/15/2021 21:41:27,01/15/2021 22:11:27,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,2000000,USD,1M,,Float,0,US0001M,5.075Y,0,,2000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861974,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,01/19/2021 21:27:20,01/19/2021 21:57:20,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,5000000,USD,1M,,Float,0,US0001M,5.075Y,0,,5000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861993,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,01/19/2021 21:27:20,01/19/2021 21:57:20,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,5000000,USD,1M,,Float,0,US0001M,5.075Y,0,,5000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861994,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swap Unwind,01/19/2021 21:43:52,01/19/2021 22:13:52,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,01/21/2021,0,,,USD,Equity,0,,5.075Y,0,,5000000,USD,1M,,Float,0,US0001M,1.3639Y,0,,5000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861995,,,,Total,,0.000000000000000,0,,0,,,,01/21/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,01/19/2021 21:43:52,01/19/2021 22:13:52,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,1000000,USD,1M,,Float,0,US0001M,5.075Y,0,,1000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861996,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,01/19/2021 21:43:52,01/19/2021 22:13:52,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,110000,USD,1M,,Float,0,US0001M,5.075Y,0,,110000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861997,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,01/19/2021 21:43:52,01/19/2021 22:13:52,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,4000000,USD,1M,,Float,0,US0001M,5.075Y,0,,4000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861998,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swap Unwind,01/19/2021 21:43:52,01/19/2021 22:13:52,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,01/21/2021,0,,,USD,Equity,0,,5.075Y,0,,5000000,USD,1M,,Float,0,US0001M,1.3639Y,0,,5000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861999,,,,Total,,0.000000000000000,0,,0,,,,01/21/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Increase,01/19/2021 21:43:52,01/19/2021 22:13:52,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,100000,USD,1M,,Float,0,US0001M,5.075Y,0,,100000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862000,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Increase,01/19/2021 21:43:52,01/19/2021 22:13:52,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,1000000,USD,1M,,Float,0,US0001M,5.075Y,0,,1000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862001,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Increase,01/19/2021 21:43:52,01/19/2021 22:13:52,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,3000000,USD,1M,,Float,0,US0001M,5.075Y,0,,3000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862002,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amendment,01/20/2021 13:28:04,01/20/2021 13:58:04,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,5000000,USD,1M,,Float,0,US0001M,5.075Y,0,,5000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862013,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swap Unwind,01/20/2021 13:28:04,01/20/2021 13:58:04,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,01/21/2021,0,,,USD,Equity,0,,5.075Y,0,,4000000,USD,1M,,Float,0,US0001M,1.3639Y,0,,4000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862014,,,,Total,,0.000000000000000,0,,0,,,,01/21/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swap Unwind,01/20/2021 13:28:04,01/20/2021 13:58:04,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,01/21/2021,0,,,USD,Equity,0,,5.075Y,0,,1000000,USD,1M,,Float,0,US0001M,1.3639Y,0,,1000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862015,,,,Total,,0.000000000000000,0,,0,,,,01/21/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amendment,01/20/2021 13:29:14,01/20/2021 13:59:14,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,3000000,USD,1M,,Float,0,US0001M,5.075Y,0,,3000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862016,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amendment,01/20/2021 13:29:14,01/20/2021 13:59:14,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,1000000,USD,1M,,Float,0,US0001M,5.075Y,0,,1000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862017,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amendment,01/20/2021 13:29:14,01/20/2021 13:59:14,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,96000,USD,1M,,Float,0,US0001M,5.075Y,0,,96000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862018,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,01/20/2021 21:30:33,01/20/2021 22:00:33,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,1000000,USD,1M,,Float,0,US0001M,5.075Y,0,,1000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862033,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,01/20/2021 21:30:33,01/20/2021 22:00:33,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,3000000,USD,1M,,Float,0,US0001M,5.075Y,0,,3000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11862034,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
